,rgb_path,mask_path,dataset
208,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1185.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1185.tif,solafune
886,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1796.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1796.tif,solafune
1759,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_722.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_722.tif,solafune
639,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1573.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1573.tif,solafune
1813,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_771.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_771.tif,solafune
1655,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_629.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_629.tif,solafune
1827,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_784.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_784.tif,solafune
1209,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_227.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_227.tif,solafune
1131,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2015.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2015.tif,solafune
1460,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_453.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_453.tif,solafune
956,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1859.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1859.tif,solafune
217,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1193.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1193.tif,solafune
142,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1125.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1125.tif,solafune
38,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1031.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1031.tif,solafune
1057,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_195.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_195.tif,solafune
606,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1543.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1543.tif,solafune
206,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1183.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1183.tif,solafune
1486,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_477.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_477.tif,solafune
1130,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2014.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2014.tif,solafune
760,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1682.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1682.tif,solafune
282,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1251.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1251.tif,solafune
961,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1863.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1863.tif,solafune
1357,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_360.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_360.tif,solafune
1858,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_811.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_811.tif,solafune
1324,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_330.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_330.tif,solafune
1298,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_307.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_307.tif,solafune
823,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1739.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1739.tif,solafune
871,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1782.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1782.tif,solafune
983,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1883.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1883.tif,solafune
1779,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_740.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_740.tif,solafune
1396,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_396.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_396.tif,solafune
1122,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2007.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2007.tif,solafune
1114,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_200.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_200.tif,solafune
788,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1707.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1707.tif,solafune
1507,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_496.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_496.tif,solafune
1049,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1942.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1942.tif,solafune
1584,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_565.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_565.tif,solafune
1075,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1966.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1966.tif,solafune
401,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1359.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1359.tif,solafune
2065,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_999.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_999.tif,solafune
1659,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_632.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_632.tif,solafune
565,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1506.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1506.tif,solafune
884,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1794.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1794.tif,solafune
1915,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_863.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_863.tif,solafune
1592,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_572.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_572.tif,solafune
1934,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_880.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_880.tif,solafune
1526,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_512.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_512.tif,solafune
333,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1298.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1298.tif,solafune
1597,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_577.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_577.tif,solafune
964,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1866.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1866.tif,solafune
396,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1354.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1354.tif,solafune
1344,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_349.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_349.tif,solafune
255,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1227.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1227.tif,solafune
1534,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_52.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_52.tif,solafune
89,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1078.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1078.tif,solafune
863,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1775.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1775.tif,solafune
1604,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_583.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_583.tif,solafune
1590,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_570.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_570.tif,solafune
1252,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_266.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_266.tif,solafune
149,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1131.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1131.tif,solafune
942,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1846.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1846.tif,solafune
684,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1613.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1613.tif,solafune
1140,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2023.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2023.tif,solafune
47,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_104.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_104.tif,solafune
